,uf,municipio,porte,2640000,5912002,8650006,3220500,4756300,5920100,7729202,8592903,9001902,4329105,9001906,1830001,cnpj_basico
357,AL,2705,1.0,0,0,0,0,1,0,0,0,0,0,0,0,28
358,AL,2705,1.0,0,0,0,0,1,0,0,0,0,0,1,0,2
359,AL,2705,1.0,0,0,0,0,1,0,0,0,1,0,0,0,2
360,AL,2705,1.0,0,0,0,0,1,0,0,1,0,0,0,0,2
361,AL,2705,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
362,AL,2705,1.0,0,0,0,0,1,0,1,1,1,0,0,0,3
363,AL,2705,1.0,0,0,0,0,1,0,1,1,1,0,1,0,2
364,AL,2705,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
365,AL,2705,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1
366,AL,2705,1.0,0,0,0,1,1,0,0,0,0,0,0,0,2
367,AL,2705,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1
368,AL,2705,1.0,0,0,0,1,1,0,0,1,1,0,0,0,1
369,AL,2705,1.0,0,0,1,0,0,0,0,0,0,0,0,0,19
370,AL,2705,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
371,AL,2705,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
372,AL,2705,3.0,0,0,0,0,0,0,0,0,0,1,0,0,2
373,AL,2705,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1
374,AL,2705,3.0,0,0,0,0,0,1,0,0,1,0,1,0,1
375,AL,2705,3.0,0,0,0,0,1,0,0,0,0,0,0,0,3
376,AL,2705,3.0,0,0,1,0,0,0,0,0,0,0,0,0,2
377,AL,2705,5.0,0,0,0,0,0,0,0,0,1,0,0,0,4
378,AL,2705,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
379,AL,2705,5.0,0,0,0,0,0,0,0,1,1,0,0,0,1
380,AL,2705,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
381,AL,2705,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
382,AL,2705,5.0,0,0,1,0,0,0,0,0,0,0,0,0,4
383,AL,2705,5.0,0,0,1,0,0,0,0,0,1,0,0,0,2
384,AL,2707,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
385,AL,2707,1.0,0,0,0,0,0,0,0,0,0,1,0,0,2
386,AL,2707,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
387,AL,2707,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
388,AL,2707,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
389,AL,2709,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
390,AL,2709,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
391,AL,2709,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
392,AL,2709,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
393,AL,2709,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
394,AL,2709,1.0,0,0,0,0,0,0,1,1,1,0,1,0,1
395,AL,2709,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
396,AL,2711,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
397,AL,2711,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
398,AL,2711,1.0,0,0,0,0,0,0,0,0,1,0,1,0,4
399,AL,2711,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
400,AL,2711,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
401,AL,2711,1.0,0,0,0,0,0,0,1,1,1,0,1,0,1
402,AL,2711,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
403,AL,2713,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
404,AL,2713,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
405,AL,2713,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
406,AL,2713,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
407,AL,2713,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
408,AL,2713,1.0,0,0,0,0,1,0,0,0,0,0,0,0,6
409,AL,2713,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
410,AL,2713,3.0,0,0,0,0,0,1,1,0,1,0,1,0,2
411,AL,2715,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
412,AL,2719,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
413,AL,2719,1.0,0,0,0,0,0,0,0,0,1,0,0,0,5
414,AL,2719,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
415,AL,2719,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
416,AL,2719,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
417,AL,2719,1.0,0,0,0,0,0,0,1,0,1,0,1,0,2
418,AL,2719,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1
419,AL,2721,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
420,AL,2723,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
421,AL,2723,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
422,AL,2725,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
423,AL,2725,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
424,AL,2725,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3
425,AL,2725,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
426,AL,2725,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
427,AL,2725,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1
428,AL,2727,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
429,AL,2727,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
430,AL,2727,1.0,0,0,0,0,0,0,0,0,1,0,0,0,9
431,AL,2727,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
432,AL,2727,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
433,AL,2727,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
434,AL,2727,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
435,AL,2727,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
436,AL,2727,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
437,AL,2727,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
438,AL,2729,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
439,AL,2729,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
440,AL,2731,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1
441,AL,2731,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
442,AL,2731,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
443,AL,2733,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
444,AL,2733,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
445,AL,2733,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
446,AL,2733,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
447,AL,2733,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
448,AL,2733,1.0,0,0,0,0,1,0,0,0,1,0,0,0,2
449,AL,2733,1.0,0,0,0,0,1,0,1,1,0,1,0,0,1
450,AL,2733,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
451,AL,2733,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
452,AL,2733,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
453,AL,2735,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
454,AL,2737,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
455,AL,2739,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
456,AL,2739,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
457,AL,2739,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
458,AL,2739,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
459,AL,2739,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
460,AL,2741,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
461,AL,2741,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
462,AL,2741,1.0,0,1,0,0,0,0,1,0,0,0,1,0,1
463,AL,2741,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1
464,AL,2741,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
465,AL,2741,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
466,AL,2743,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
467,AL,2743,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
468,AL,2743,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
469,AL,2743,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
470,AL,2743,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
471,AL,2745,1.0,0,0,0,0,0,0,0,0,0,0,1,0,6
472,AL,2745,1.0,0,0,0,0,0,0,0,0,1,0,0,0,9
473,AL,2745,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
474,AL,2745,1.0,0,0,0,0,0,0,1,0,0,0,0,0,7
475,AL,2745,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
476,AL,2745,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2
477,AL,2745,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
478,AL,2745,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
479,AL,2747,1.0,0,0,0,0,0,0,0,0,0,0,1,0,5
480,AL,2747,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
481,AL,2747,1.0,0,0,0,0,0,0,0,0,1,0,0,0,7
482,AL,2747,1.0,0,0,0,0,0,0,0,1,0,0,0,0,10
483,AL,2747,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
484,AL,2747,1.0,0,0,0,0,0,0,1,0,0,0,0,0,15
485,AL,2747,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
486,AL,2747,1.0,0,0,0,0,0,0,1,0,0,1,0,0,1
487,AL,2747,1.0,0,0,0,0,0,0,1,0,1,0,1,0,4
488,AL,2747,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
489,AL,2747,1.0,0,0,0,0,1,0,0,0,0,0,0,0,6
490,AL,2747,1.0,0,0,1,0,0,0,0,0,0,0,0,0,9
491,AL,2747,1.0,0,1,0,0,0,0,1,0,1,0,1,0,2
492,AL,2747,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
493,AL,2747,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2
494,AL,2747,5.0,0,0,0,0,0,0,0,0,1,0,0,0,2
495,AL,2747,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
496,AL,2747,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
497,AL,2749,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
498,AL,2749,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
499,AL,2749,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
500,AL,2749,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
501,AL,2751,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
502,AL,2753,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
503,AL,2753,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1
504,AL,2755,1.0,0,0,0,0,0,0,0,0,1,0,0,0,4
505,AL,2757,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
506,AL,2757,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
507,AL,2757,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
508,AL,2757,1.0,0,0,0,0,0,0,0,0,1,0,1,0,4
509,AL,2757,1.0,0,0,0,0,0,0,1,0,0,0,0,0,7
510,AL,2757,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
511,AL,2757,1.0,0,0,0,0,0,0,1,0,1,0,0,0,4
512,AL,2757,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
513,AL,2757,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
514,AL,2759,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
515,AL,2759,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
516,AL,2759,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
517,AL,2759,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
518,AL,2761,1.0,0,0,0,0,0,0,0,0,1,0,0,0,4
519,AL,2761,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
520,AL,2761,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
521,AL,2763,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
522,AL,2763,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
523,AL,2763,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
524,AL,2763,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
525,AL,2763,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
526,AL,2765,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
527,AL,2765,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
528,AL,2765,1.0,0,1,0,0,1,1,0,0,1,0,1,1,1
529,AL,2767,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3
530,AL,2769,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
531,AL,2769,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
532,AL,2771,1.0,0,0,0,0,0,0,0,0,0,0,1,0,7
533,AL,2771,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
534,AL,2771,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
535,AL,2771,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
536,AL,2771,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
537,AL,2771,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
538,AL,2771,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
539,AL,2771,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
540,AL,2771,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
541,AL,2773,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
542,AL,2775,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
543,AL,2775,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
544,AL,2775,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
545,AL,2775,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
546,AL,2775,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
547,AL,2775,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
548,AL,2779,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
549,AL,2779,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
550,AL,2779,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
551,AL,2779,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
552,AL,2779,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
553,AL,2779,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
554,AL,2779,1.0,0,0,0,0,1,0,0,1,1,0,1,0,1
555,AL,2779,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
556,AL,2779,3.0,0,0,0,0,0,1,0,0,1,0,0,0,2
557,AL,2781,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
558,AL,2781,1.0,0,0,0,1,1,0,1,0,0,0,0,0,1
559,AL,2781,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
560,AL,2781,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
561,AL,2783,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
562,AL,2783,1.0,0,0,0,0,0,0,0,0,1,0,0,0,5
563,AL,2783,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
564,AL,2783,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
565,AL,2783,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
566,AL,2783,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
567,AL,2785,1.0,0,0,0,0,0,0,0,0,0,0,1,0,230
568,AL,2785,1.0,0,0,0,0,0,0,0,0,0,1,0,0,98
569,AL,2785,1.0,0,0,0,0,0,0,0,0,0,1,1,0,5
570,AL,2785,1.0,0,0,0,0,0,0,0,0,1,0,0,0,346
571,AL,2785,1.0,0,0,0,0,0,0,0,0,1,0,1,0,73
572,AL,2785,1.0,0,0,0,0,0,0,0,1,0,0,0,0,85
573,AL,2785,1.0,0,0,0,0,0,0,0,1,0,0,1,0,5
574,AL,2785,1.0,0,0,0,0,0,0,0,1,0,1,1,0,1
575,AL,2785,1.0,0,0,0,0,0,0,0,1,1,0,0,0,64
576,AL,2785,1.0,0,0,0,0,0,0,0,1,1,0,1,0,12
577,AL,2785,1.0,0,0,0,0,0,0,1,0,0,0,0,0,329
578,AL,2785,1.0,0,0,0,0,0,0,1,0,0,0,1,0,30
579,AL,2785,1.0,0,0,0,0,0,0,1,0,0,1,0,0,2
580,AL,2785,1.0,0,0,0,0,0,0,1,0,0,1,1,0,2
581,AL,2785,1.0,0,0,0,0,0,0,1,0,1,0,0,0,19
582,AL,2785,1.0,0,0,0,0,0,0,1,0,1,0,1,0,25
583,AL,2785,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
584,AL,2785,1.0,0,0,0,0,0,0,1,1,0,0,1,0,4
585,AL,2785,1.0,0,0,0,0,0,0,1,1,1,0,0,0,5
586,AL,2785,1.0,0,0,0,0,0,0,1,1,1,0,1,0,16
587,AL,2785,1.0,0,0,0,0,0,1,0,0,0,0,0,0,5
588,AL,2785,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1
589,AL,2785,1.0,0,0,0,0,0,1,0,0,1,0,0,0,9
590,AL,2785,1.0,0,0,0,0,0,1,0,0,1,0,1,0,1
591,AL,2785,1.0,0,0,0,0,1,0,0,0,0,0,0,0,134
592,AL,2785,1.0,0,0,0,0,1,0,0,0,0,0,1,0,7
593,AL,2785,1.0,0,0,0,0,1,0,0,0,1,0,0,0,11
594,AL,2785,1.0,0,0,0,0,1,0,0,0,1,0,1,0,4
595,AL,2785,1.0,0,0,0,0,1,0,0,1,0,0,0,0,10
596,AL,2785,1.0,0,0,0,0,1,0,0,1,0,0,1,0,2
597,AL,2785,1.0,0,0,0,0,1,0,0,1,1,0,0,0,12
598,AL,2785,1.0,0,0,0,0,1,0,0,1,1,0,1,0,3
599,AL,2785,1.0,0,0,0,0,1,0,1,0,0,0,0,0,5
600,AL,2785,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
601,AL,2785,1.0,0,0,0,0,1,0,1,0,1,0,1,0,3
602,AL,2785,1.0,0,0,0,0,1,0,1,1,1,0,0,0,8
603,AL,2785,1.0,0,0,0,0,1,0,1,1,1,0,1,0,4
604,AL,2785,1.0,0,0,0,0,1,0,1,1,1,1,1,0,1
605,AL,2785,1.0,0,0,0,0,1,1,1,0,1,0,0,0,1
606,AL,2785,1.0,0,0,0,1,0,0,0,0,0,0,0,0,6
607,AL,2785,1.0,0,0,0,1,0,0,0,0,0,0,1,0,2
608,AL,2785,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
609,AL,2785,1.0,0,0,0,1,0,0,0,1,0,0,0,0,4
610,AL,2785,1.0,0,0,0,1,0,0,0,1,1,0,0,0,2
611,AL,2785,1.0,0,0,0,1,0,0,0,1,1,0,1,0,2
612,AL,2785,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1
613,AL,2785,1.0,0,0,0,1,1,0,0,0,0,0,0,0,3
614,AL,2785,1.0,0,0,0,1,1,0,0,0,1,0,0,0,3
615,AL,2785,1.0,0,0,0,1,1,0,1,0,1,0,0,0,1
616,AL,2785,1.0,0,0,0,1,1,0,1,1,0,0,0,0,1
617,AL,2785,1.0,0,0,0,1,1,0,1,1,1,0,0,0,4
618,AL,2785,1.0,0,0,0,1,1,0,1,1,1,0,1,0,3
619,AL,2785,1.0,0,0,1,0,0,0,0,0,0,0,0,0,78
620,AL,2785,1.0,0,1,0,0,0,0,0,0,0,0,0,0,5
621,AL,2785,1.0,0,1,0,0,0,0,1,0,1,0,1,0,2
622,AL,2785,1.0,0,1,0,0,0,1,0,0,0,0,0,0,2
623,AL,2785,1.0,0,1,0,0,0,1,0,0,1,0,1,0,1
624,AL,2785,1.0,0,1,0,0,0,1,1,0,0,0,1,0,1
625,AL,2785,3.0,0,0,0,0,0,0,0,0,0,0,1,0,3
626,AL,2785,3.0,0,0,0,0,0,0,0,0,0,1,0,0,21
627,AL,2785,3.0,0,0,0,0,0,0,0,0,1,0,0,0,12
628,AL,2785,3.0,0,0,0,0,0,0,0,0,1,0,1,0,12
629,AL,2785,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
630,AL,2785,3.0,0,0,0,0,0,0,1,0,0,0,0,0,13
631,AL,2785,3.0,0,0,0,0,0,0,1,0,1,0,0,0,1
632,AL,2785,3.0,0,0,0,0,0,0,1,0,1,0,1,0,5
633,AL,2785,3.0,0,0,0,0,0,1,0,0,0,0,0,0,2
634,AL,2785,3.0,0,0,0,0,0,1,0,0,1,0,1,0,1
635,AL,2785,3.0,0,0,0,0,1,0,0,0,0,0,0,0,27
636,AL,2785,3.0,0,0,0,0,1,0,0,0,0,0,1,0,3
637,AL,2785,3.0,0,0,1,0,0,0,0,0,0,0,0,0,33
638,AL,2785,3.0,0,1,0,0,0,0,0,0,0,0,0,0,4
639,AL,2785,3.0,0,1,0,0,0,0,0,0,0,0,1,0,2
640,AL,2785,3.0,0,1,0,0,0,0,1,0,1,0,1,0,1
641,AL,2785,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1
642,AL,2785,5.0,0,0,0,0,0,0,0,0,0,0,1,0,3
643,AL,2785,5.0,0,0,0,0,0,0,0,0,0,1,0,0,6
644,AL,2785,5.0,0,0,0,0,0,0,0,0,1,0,0,0,7
645,AL,2785,5.0,0,0,0,0,0,0,0,0,1,0,1,0,3
646,AL,2785,5.0,0,0,0,0,0,0,0,1,0,0,0,0,3
647,AL,2785,5.0,0,0,0,0,0,0,0,1,1,0,0,0,2
648,AL,2785,5.0,0,0,0,0,0,0,1,0,0,0,0,0,9
649,AL,2785,5.0,0,0,0,0,0,1,0,0,0,0,1,0,2
650,AL,2785,5.0,0,0,0,0,1,0,0,0,0,0,0,0,22
651,AL,2785,5.0,0,0,0,0,1,0,0,1,1,0,0,0,1
652,AL,2785,5.0,0,0,1,0,0,0,0,0,0,0,0,0,35
653,AL,2785,5.0,0,1,0,0,0,0,0,0,1,0,0,0,2
654,AL,2785,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1
655,AL,2787,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
656,AL,2787,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
657,AL,2787,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
658,AL,2787,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1
659,AL,2787,3.0,0,0,0,0,0,1,1,0,1,0,1,0,1
660,AL,2789,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
661,AL,2789,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
662,AL,2789,1.0,0,0,0,0,0,0,0,0,1,0,0,0,7
663,AL,2789,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
664,AL,2789,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
665,AL,2789,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
666,AL,2789,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
667,AL,2789,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1
668,AL,2789,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1
669,AL,2789,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
670,AL,2789,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
671,AL,2789,1.0,0,1,0,0,0,0,0,0,0,0,0,0,3
672,AL,2789,3.0,0,0,0,0,0,0,0,0,1,0,0,0,2
673,AL,2789,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
674,AL,2791,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
675,AL,2791,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
676,AL,2793,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
677,AL,2793,1.0,0,0,0,0,0,0,0,0,1,0,0,0,10
678,AL,2793,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3
679,AL,2793,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
680,AL,2793,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
681,AL,2793,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
682,AL,2793,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
683,AL,2793,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
684,AL,2793,1.0,0,0,0,0,1,0,0,0,0,0,0,0,6
685,AL,2793,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1
686,AL,2793,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1
687,AL,2793,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2
688,AL,2793,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
689,AL,2793,3.0,0,0,0,0,0,0,0,0,1,0,0,0,2
690,AL,2793,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
691,AL,2793,3.0,0,1,0,0,0,0,1,0,1,0,1,0,2
692,AL,2793,5.0,0,0,0,0,0,0,0,0,0,1,0,0,3
693,AL,2793,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
694,AL,2793,5.0,0,0,0,0,0,0,0,1,1,0,0,0,1
695,AL,2795,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
696,AL,2795,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
697,AL,2795,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
698,AL,2795,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
699,AL,2795,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
700,AL,2795,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
701,AL,2795,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
702,AL,2795,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
703,AL,2799,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
704,AL,2799,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
705,AL,2799,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
706,AL,2799,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
707,AL,2801,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
708,AL,2801,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
709,AL,2801,1.0,0,0,0,0,0,0,0,0,1,0,0,0,5
710,AL,2801,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3
711,AL,2801,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
712,AL,2801,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
713,AL,2801,3.0,0,0,0,0,0,0,0,0,0,0,1,0,2
714,AL,2801,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
715,AL,2803,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
716,AL,2803,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
717,AL,2807,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
718,AL,2809,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
719,AL,2809,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
720,AL,2809,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
721,AL,2809,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
722,AL,2809,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
